rownames(count),DMSO.GFP.1,DMSO.GFP.2,DMSO.GFP.3,TPG.GFP.1,TPG.GFP.2,TPG.GFP.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
ING2,185,177,167,148,230,189,0.447234384988782,0.775482731745883,7309.0,0.198881919039181,0.26167510001235,179.663252051268,0.760033793929169,0,7.489151542946849,ns
ING3,732,637,624,721,1413,1054,8.98265830680919e-06,0.0004324127196802,202.0,0.763529297872672,0.171953792435448,846.337916570249,4.44031670984694,0,9.725089991681685,up
ING4,43,50,53,98,53,49,0.202205792705648,0.55559455447011,4255.0,0.632976566761348,0.49633841085058,59.2586678073026,1.27529232661363,0,5.888954288358318,ns
ING5,183,130,166,137,230,178,0.237166194243672,0.589671202461128,4730.0,0.304746072107774,0.257800678846184,166.100483033248,1.18209957193169,0,7.375912458551583,ns
INHBE,11,16,13,38,75,29,0.0031586254359236,0.0476193391301112,664.0,1.88161835147679,0.637434068975319,30.0307726558853,2.95186348370351,0,4.908369689078924,up
INIP,369,311,380,338,381,283,0.784392405877432,0.934868896074934,11374.0,0.05700677622707,0.208358468725534,338.353488707059,0.273599516140444,0,8.402387453789695,ns
INKA2,78,16,58,79,121,91,0.0146906752045071,0.133581591805859,1140.0,1.12969255167901,0.463004679834452,71.5399264253533,2.43991605459135,0,6.16067672949346,ns
INMT-MINDY4,97,58,78,94,137,123,0.0259835924329908,0.186283225099737,1468.0,0.741776455702465,0.333164524171658,95.9871664156507,2.22645690607886,0,6.584769623781819,ns
INO80,99,77,118,149,227,252,2.02781302211283e-05,0.000875094895822,225.0,1.22531874555422,0.287511608935189,152.018579042025,4.26180615833995,0,7.248103844060693,up
INO80B,15,6,13,2,8,7,0.434068795767895,1.0,7152.0,-0.879347142454671,1.12412822701408,7.88261079589332,-0.782248075729229,0,2.9786735431911944,ns
INO80B-WBP1,56,21,47,50,40,29,0.773977531278177,0.930510007431351,11275.0,0.158711627735831,0.552663194749772,39.5681068566626,0.287176040025048,0,5.306266135840089,ns
INO80C,198,132,156,159,127,101,0.636276618191916,0.875858203858834,9715.0,-0.152260460506211,0.321964247149579,143.536329942538,-0.47291108206643,0,7.165272128029995,ns
INO80E,120,106,204,85,113,92,0.198783572476383,0.550743905964952,4209.0,-0.425456452051042,0.331088091860106,115.812901786789,-1.28502492995372,0,6.855652171141588,ns
INPP1,196,130,103,127,105,91,0.487173072866886,0.800755740459365,7827.0,-0.248177615956226,0.35718667086736,123.86923861939,-0.694812086222518,0,6.9526741464112485,ns
INPP4A,47,53,46,42,57,51,0.76864623462179,0.928486457821402,11223.0,0.136853451583469,0.465256662561893,48.8977102885038,0.294146140390334,0,5.611695005202667,ns
INPP4B,89,43,65,22,74,95,0.887471605044881,0.971165191025931,12716.0,0.0708711383372507,0.500841068395499,61.5416074092359,0.141504247174247,0,5.943490220896291,ns
INPP5A,114,53,79,42,71,31,0.156168467306779,0.492935415428018,3636.0,-0.634503725271951,0.447439739918688,61.6114048296769,-1.4180763769156,0,5.9451255264611,ns
INPP5B,106,64,77,64,126,153,0.113034691640523,0.421776416543532,3006.0,0.593736047651612,0.374667977488913,95.7120184995273,1.58469920923301,0,6.580628189306037,ns
INPP5E,240,156,234,151,133,161,0.234993623520176,0.58802122650796,4699.0,-0.327272804393319,0.275576466940348,174.746358021313,-1.18759344013276,0,7.449118577739706,ns
INPP5F,96,27,98,69,75,84,0.565303285335091,0.840727131359934,8845.0,0.257998653955036,0.448707143903516,72.0163921655308,0.574982273985174,0,6.170253420946054,ns
INPP5J,9,2,5,18,29,5,0.0759879388108607,1.0,2419.0,1.86621071429412,1.05170930731046,11.0783784839835,1.77445488151721,0,3.469674827871019,ns
INPP5K,83,49,85,117,50,70,0.426714266793428,0.761771531172993,7077.0,0.366676674200999,0.461329034496585,76.3154410163033,0.794826786918206,0,6.253903084107829,ns
INPPL1,89,64,76,79,45,69,0.89847592475517,0.974172965397157,12828.0,-0.0553677401645543,0.433961123441256,70.1030596349838,-0.127586867057342,0,6.131405506653787,ns
INSIG1,1466,1439,1563,1223,1971,1453,0.274156092382832,0.630234950905594,5190.0,0.153951893370488,0.140782846421176,1488.94317710743,1.09354155910383,0,10.540072981718719,ns
INSIG2,133,84,133,54,114,77,0.247838235202553,0.601989889545387,4865.0,-0.39930128367884,0.345531095353732,94.509338904995,-1.15561606190627,0,6.562384990636178,ns
INSM1,80,77,103,127,193,123,0.0054828159519707,0.0704291972483006,786.0,0.881807990162213,0.317516059389875,115.628548887977,2.77720752725596,0,6.853353835485949,ns
INSR,158,70,106,79,128,129,0.644142178642013,0.879107164226657,9812.0,0.158667121265389,0.34349842344358,107.534345678706,0.461915136828714,0,6.748653709370814,ns
INTS10,331,218,349,84,195,208,0.006427102914926,0.078415494033552,829.0,-0.766976210197432,0.281443003824258,219.232278154377,-2.72515642519349,0,7.776316415559247,ns
INTS11,297,297,274,317,387,314,0.120814604887886,0.437054024527458,3117.0,0.342701760549825,0.220903590740918,312.306939765046,1.5513634676575,0,8.286820817581429,ns
INTS12,145,122,130,84,315,252,0.0265624076651185,0.188534928566141,1485.0,0.770300031071808,0.347312269183822,168.268374508555,2.21788891271247,0,7.394620242098986,ns
INTS13,200,79,254,153,172,115,0.824144503374456,0.947054164411987,11938.0,-0.0762876099875054,0.343301404620752,155.365527323994,-0.222217587696097,0,7.279522622247628,ns
INTS14,519,373,549,296,548,482,0.990529378383028,0.997661685056655,13860.0,-0.0022282539795656,0.18772238731304,445.243185685449,-0.0118699426928227,0,8.798449721252007,ns
INTS2,98,95,121,64,128,97,0.938779474902014,0.983772935821936,13277.0,-0.0262707826076985,0.342049702060241,97.4828600132836,-0.0768039920791153,0,6.60707667326143,ns
INTS4,79,39,83,33,57,88,0.967132546940742,0.992073387975577,13583.0,-0.0192521097964492,0.467228643983769,60.5314069985878,-0.0412049005221477,0,5.919611980485179,ns
INTS5,209,114,177,42,112,121,0.0377581890591472,0.23238014582984,1732.0,-0.745247118222597,0.358728198476766,122.057530232403,-2.07747013306194,0,6.931417493446192,ns
INTS6,404,368,457,295,566,373,0.615371486116328,0.866884502820588,9432.0,0.100219926876957,0.199474043524522,398.621250269916,0.502420891992578,0,8.638874811245824,ns
INTS6L,6,3,2,16,4,16,0.102844916811599,1.0,2862.0,1.94265303004509,1.19092380757331,8.2943338039756,1.63121521099115,0,3.052126109415276,ns
INTS7,457,246,305,425,531,451,0.001948603102285,0.0335961286642186,578.0,0.634033926209232,0.204662013128579,395.806136517979,3.09795607165704,0,8.62865016965744,up
INTS8,98,77,92,86,75,69,0.881732632139915,0.969248034696872,12665.0,-0.0555965375296253,0.373700057739893,81.9047940630188,-0.148773157451108,0,6.35587599325577,ns
INTS9,46,49,90,42,73,75,0.725132440750998,0.910989116309009,10765.0,0.157364752735252,0.447557671507875,60.7232699585899,0.351607765330157,0,5.924177577110089,ns
INTU,96,59,77,47,92,98,0.699658345015948,0.902437690268614,10495.0,0.151319152647776,0.392240353292771,75.5183308202877,0.385781705980746,0,6.238754972088357,ns
INVS,174,80,98,97,169,203,0.106168351620701,0.408405921501212,2899.0,0.554796481792959,0.343387400797283,132.865394450933,1.61565765227502,0,7.053821585170451,ns
IP6K1,261,57,149,98,142,127,0.699336386216109,0.90214208272293,10493.0,-0.149858923079102,0.38801799001024,131.213222746655,-0.38621643051949,0,7.03576930172616,ns
IP6K2,329,274,359,242,413,277,0.757040835156764,0.92382336006287,11095.0,0.0638330432262941,0.206333018153568,306.657146507021,0.309369018092804,0,8.260482762504838,ns
IPMK,122,103,124,110,89,98,0.833544465693104,0.951001570385984,12030.0,-0.0713332248818734,0.339426866626668,106.736264792532,-0.210157862843344,0,6.737906620364061,ns
IPO11,140,58,122,55,202,99,0.531158079753714,0.82386660631474,8453.0,0.252971679549457,0.40395378045795,105.626886457966,0.626239168408501,0,6.722833297410957,ns
IPO13,36,17,32,61,36,37,0.123895075678025,0.441950005830195,3165.0,0.883670475627283,0.574323570824488,36.8873832092052,1.53862825855938,0,5.205055542770542,ns
IPO5,487,418,502,326,558,366,0.719677889519535,0.910663468974187,10686.0,-0.0667308666773669,0.18593717604764,430.258477437525,-0.358889320015646,0,8.749059807924196,ns
IPO7,725,656,724,520,925,681,0.502706800823809,0.807833634256272,8036.0,0.11016375588562,0.164365405858722,687.74265289143,0.670236874420583,0,9.425725012184307,ns
IPO8,183,157,171,87,92,131,0.0604069793904759,0.300612828860281,2173.0,-0.58481168455226,0.311432610058134,133.792727280932,-1.87781133274096,0,7.063855885717483,ns
IPO9,400,211,371,270,381,295,0.636354005694433,0.875858203858834,9716.0,0.10019411711532,0.211915317671529,310.460449935349,0.472802618594197,0,8.278265682644365,ns
IPP,167,101,63,60,64,98,0.307256527931808,0.665870844129464,5578.0,-0.436081386471092,0.427113878454919,90.1421470941594,-1.02099559032971,0,6.494129908876788,ns
IPPK,71,93,162,56,95,108,0.582769642433355,0.848842043355284,9036.0,-0.219646569799431,0.399834553187107,94.6711238359445,-0.549343642385617,0,6.564852543269152,ns
IQCB1,119,104,122,126,192,137,0.0766055485241699,0.34481248769982,2434.0,0.511619127825371,0.288931129506306,131.056649795525,1.77073037681876,0,7.034046747436729,ns
IQCC,44,63,39,150,104,72,0.0053914663111619,0.0697682498698147,780.0,1.28823033055008,0.462948627960044,81.8050023298727,2.78266367529068,0,6.3541171607419535,ns
IQCE,51,53,78,57,24,47,0.559514236244594,0.838323025152916,8781.0,-0.306481495469081,0.525189909617439,51.6451232067113,-0.58356318325371,0,5.690560218272555,ns
IQCG,17,7,25,9,13,41,0.5154977061677,1.0,8195.0,0.551287151777275,0.84774129796751,18.0674637858884,0.650301162747415,0,4.175322097474838,ns
IQCH,33,7,22,8,26,18,0.894594763608627,1.0,12783.0,-0.10718104351722,0.808959393648699,17.6031007041434,-0.13249248894162,0,4.137757670141192,ns
IQCJ-SCHIP1,296,231,305,219,255,265,0.894644462505193,0.973536565957979,12784.5,-0.0288490273571534,0.217844168394064,256.497365521212,-0.132429651754403,0,8.002800197794183,ns
IQCK,58,56,67,7,117,35,0.739929417264144,0.917270991009248,10919.0,-0.21395061792859,0.644532817959472,52.796253433093,-0.331946817860938,0,5.722363650507553,ns
IQGAP1,105,68,136,105,162,139,0.0892792310182794,0.371322173833084,2644.0,0.537756838318551,0.316474232090421,115.928404596175,1.69921208044801,0,6.857090286311552,ns
IQGAP2,103,115,71,74,153,112,0.449280493178946,0.77679233605132,7344.0,0.283366888814746,0.37451920990815,103.08929417633,0.756615098286257,0,6.687750706373242,ns
IQGAP3,17,2,14,24,1,45,0.187440786537102,1.0,4050.0,1.40222433849627,1.06375156272361,17.5493439299854,1.31818780590652,0,4.133345192274827,ns
IQSEC1,96,123,97,105,88,89,0.909513937680041,0.976171471302508,12959.0,-0.0426686108127005,0.375433254742045,100.341701232834,-0.113651655184402,0,6.648777493218462,ns
IQSEC2,33,14,15,37,26,20,0.364597831988378,1.0,6247.0,0.628466714577438,0.693183116008992,24.1989859006937,0.906638808798231,0,4.596874685085776,ns
IRAK1,573,490,516,259,313,347,0.0008509481985636,0.018388045072962,458.0,-0.654580424582049,0.196236702258505,405.841696963104,-3.33566767606889,0,8.664773287771002,down
IRAK1BP1,165,127,153,86,210,169,0.61338882176699,0.865733946718667,9416.0,0.153245614545962,0.303311268343642,146.305134541213,0.505242074858688,0,7.192836591152425,ns
IRAK2,36,16,21,65,24,46,0.0701643800701822,0.328061837653703,2329.0,1.13444198965212,0.626470015487655,35.7527174671804,1.81084802401765,0,5.159980996286887,ns
IRAK4,92,66,76,31,85,48,0.314544749318926,0.672896935563066,5658.0,-0.432740406339565,0.43027429205507,63.2843956263145,-1.00573149344507,0,5.983777905318229,ns
IREB2,869,803,872,538,766,778,0.275159841554576,0.631096891317442,5204.0,-0.17694974711394,0.162152231475124,754.70508820226,-1.09125693494441,0,9.559769190628225,ns
IRF1,212,106,166,132,247,162,0.30033034446924,0.657602402526207,5508.0,0.291722750042362,0.281660366308073,164.258643463619,1.03572523840036,0,7.359825478459342,ns
IRF2,85,67,88,35,32,11,0.0052940845129685,0.0695671321677115,769.0,-1.46155977377897,0.524124658510088,51.0125887261372,-2.78857281382963,0,5.672781409650754,ns
IRF2BP2,2698,1956,2756,2891,5482,3743,4.48498368845097e-11,6.41352667448488e-09,68.0,0.818774546978548,0.124299687351127,3172.38533755133,6.58710061486833,0,11.631352305013557,up
IRF2BPL,403,255,347,255,454,387,0.219858873815887,0.574118132638947,4487.0,0.247874018007132,0.20203220861215,339.176645121424,1.22690347103509,0,8.40589302262537,ns
IRF3,35,19,54,34,40,18,0.933375813929855,0.982266615821612,13224.0,-0.0509019362418738,0.60888717423458,32.0836158452822,-0.0835983058862451,0,5.003764838553362,ns
IRF4,8,14,6,25,1,2,0.842004156178648,1.0,12260.0,0.251005343851747,1.25924149787604,10.2495581895428,0.199330584542455,0,3.3574898181309583,ns
IRGQ,89,133,144,59,235,172,0.345685763538535,0.698257125286771,6030.0,0.374243187624658,0.396868461238976,134.112790521886,0.942990497295539,0,7.067303025395424,ns
IRS1,50,69,29,3,27,31,0.072276163623327,0.334992094887146,2358.0,-1.29318503932314,0.719485525718116,34.2311230434567,-1.79737464215478,0,5.097236719477232,ns
IRS2,719,611,795,659,1086,886,0.0046316613544062,0.063974822457736,731.0,0.420308118146259,0.148435162032796,775.267709572317,2.83159402657838,0,9.598550766717544,ns
IRS4,5310,3805,5112,3563,4658,3697,0.239496956642596,0.593191137644575,4755.0,-0.11718891872184,0.0996296784694855,4240.74660731357,-1.1762450759864,0,12.050102566395399,ns
IRX3,1002,663,1081,731,802,732,0.462820946860674,0.784306951034105,7542.0,-0.115240505138841,0.156958572258098,813.102953194905,-0.734209692920394,0,9.667294224313737,ns
IRX5,377,229,350,246,389,274,0.76392421162854,0.926086299918992,11182.0,0.0619978338024576,0.206431252457852,300.324599328015,0.30033162645814,0,8.230378839411868,ns
ISCA1,287,313,376,255,231,250,0.281263764966481,0.638573161460205,5278.0,-0.265306245398588,0.246227381020311,282.398733823577,-1.07748473910261,0,8.14158980986207,ns
ISCA2,281,208,263,104,206,151,0.0167523849884924,0.144079299862861,1209.0,-0.600477574069414,0.251025528238003,193.852558851362,-2.39209764155974,0,7.5988159685460746,ns
ISCU,507,304,618,207,409,334,0.0394610993891948,0.238780168301512,1766.0,-0.456822809640003,0.221829064721306,376.552353835321,-2.05934605645085,0,8.556706653258006,ns
ISG20L2,2949,2300,2931,1945,2652,2173,0.166463815602763,0.508224220697415,3774.0,-0.144109453375488,0.104151215679935,2427.23712041355,-1.38365598936788,0,11.245099339065604,ns
ISL2,233,93,229,244,563,427,2.68575844952909e-06,0.0001500937653058,174.0,1.29156156067856,0.275181162714068,287.748649886227,4.69349554286383,0,8.16866534903748,up
ISM1,35,53,33,20,23,14,0.108527468315125,0.413365974580625,2928.0,-1.00966015888014,0.629131703092868,29.5966904348617,-1.60484705176446,0,4.88736395451994,ns
ISOC1,466,334,483,183,302,276,0.0016465873205758,0.0299839234181266,546.0,-0.627964914044533,0.199510666424733,326.912919878102,-3.1475255198019,0,8.352762584548115,down
ISOC2,9,1,4,22,14,6,0.101580064337142,1.0,2833.0,1.86250080302174,1.13758480376557,9.56591607098333,1.63724128245787,0,3.257903133525001,ns
IST1,241,134,295,156,291,173,0.927724982190213,0.981631321261994,13151.0,0.0248167266096475,0.273590570438822,205.290416000923,0.0907075363373927,0,7.681522466462898,ns
ISY1,498,419,509,327,476,308,0.199042683198125,0.550743905964952,4216.0,-0.242796962024314,0.18905242557721,411.39046360614,-1.28428377093292,0,8.684364541081443,ns
ISYNA1,80,30,48,27,65,45,0.881204630204049,0.96900340020565,12659.0,-0.0756524021322996,0.506231491927641,46.4770178351129,-0.149442307202637,0,5.53844559709539,ns
ITCH,400,228,433,236,279,248,0.162568677068766,0.503546292337175,3722.0,-0.308471271569203,0.220891313240648,292.851500917088,-1.39648439335929,0,8.194025478315003,ns
ITFG1,342,247,341,165,426,350,0.655353063469196,0.886656329461958,9909.0,0.110886841831538,0.248436891975057,299.464990984457,0.446338065775959,0,8.22624354409002,ns
ITFG2,227,115,182,91,168,129,0.305816592223895,0.664230632741825,5553.0,-0.298933524549814,0.291915993905555,144.941897344671,-1.02403955518288,0,7.179330874761496,ns
ITGA1,52,22,49,60,37,40,0.472013053845249,0.792016700913556,7656.0,0.387053427435697,0.538166531172206,42.9813044019253,0.719207540819451,0,5.425637361404415,ns
ITGA2,27,29,70,14,46,35,0.607772922890372,0.863520816599553,9344.0,-0.314093004529541,0.611962814408577,34.8770648626002,-0.513255049382521,0,5.124206727710141,ns
ITGA4,45,17,27,6,21,45,0.827167928841569,1.0,11969.0,-0.16385669545661,0.750482170359996,25.4330163621582,-0.218335227575107,0,4.6686306710585646,ns
ITGA5,28,15,30,10,23,11,0.411957852358904,1.0,6875.0,-0.610569524096892,0.744185768049621,18.3493072422506,-0.820453105005068,0,4.197653691632379,ns
ITGA6,83,80,57,30,46,19,0.0237909565547561,0.17727452991452,1409.0,-1.12817894313675,0.499086370479409,51.163745972545,-2.26048838411086,0,5.677049990423769,ns
ITGA8,82,23,50,12,41,14,0.0859655673773103,0.365673305851691,2586.0,-1.0918066905071,0.635852849563224,33.8498340412907,-1.717074463466,0,5.081076855470682,ns
ITGAE,386,200,225,154,348,255,0.968627161034281,0.992929634608617,13591.0,0.0106196407760887,0.27001265146999,250.20425851681,0.0393301599694451,0,7.966962534389566,ns
ITGAL,6,5,26,11,29,11,0.530400525015603,1.0,8441.0,0.588762670046655,0.938424642582875,13.8412205399739,0.627394724446038,0,3.790899262524377,ns
ITGAV,35,39,25,14,43,30,0.805266328687331,0.943081992069807,11708.0,-0.152880236005979,0.620109945654772,30.1847407868005,-0.246537306936036,0,4.915747506864464,ns
ITGB1,205,132,160,53,166,140,0.267097839600128,0.624928436703861,5087.0,-0.382087176095138,0.344293798031521,135.816520883391,-1.1097707198901,0,7.085515171175088,ns
ITGB1BP1,293,243,224,80,193,155,0.0088877069658995,0.0971716848834792,931.0,-0.751300589917472,0.287156697999213,190.581242336504,-2.61634360316935,0,7.574262320985811,ns
ITGB3BP,96,62,62,41,119,86,0.561818340357035,0.839532528992991,8803.0,0.242360971793768,0.417760907189488,74.5575197635858,0.580142774546011,0,6.220281962869214,ns
ITGB5,122,108,92,45,107,68,0.204342481764025,0.557885455639828,4284.0,-0.48109571784741,0.379031468605472,87.3029839157029,-1.26927645247359,0,6.447959059244004,ns
ITM2B,1083,812,994,597,1066,683,0.210496117280196,0.565529386290991,4355.0,-0.193106604798796,0.154213570363211,842.940140316485,-1.25220241217412,0,9.719286374518834,ns
ITM2C,164,93,125,106,137,110,0.908348454974352,0.976162833392691,12943.0,0.0351964866416379,0.305732173026773,119.038986352141,0.115121958847804,0,6.895290336462963,ns
ITPA,354,262,268,508,444,413,0.0005654860271405,0.0138508466698097,403.0,0.786320678491657,0.228074383428881,376.94046560454,3.44765013356641,0,8.55819287040523,up
ITPKA,44,20,19,6,13,28,0.381219399252456,1.0,6463.0,-0.683816468667315,0.780922886076881,20.6446203189852,-0.875651720367169,0,4.367693980635447,ns
